,Client_Income,House_Own,Credit_Amount,Client_Marital_Status,Client_Gender,Age_Days,Employed_Days,Client_Family_Members
6924,13865,1,30000,M,Female,17155,2732,4
6925,15628,1,5000,S,Male,14965,333,2
6926,12585,0,70000,M,Female,18250,5765,5
6927,17428,1,50000,S,Female,18980,5189,5
6928,4771,1,80000,M,Female,14965,1933,2
6929,22001,0,90000,M,Male,8030,715,0
6930,35301,1,40000,S,Male,7300,317,1
6931,10490,1,100000,M,Female,17520,3384,0
6932,11071,1,100000,S,Male,9125,501,3
6933,13690,1,80000,M,Male,21170,3760,1
6934,10074,1,80000,S,Female,11315,1431,3
6935,22699,1,100000,M,Male,20075,1072,1
6936,12666,0,40000,M,Male,17520,9200,1
6937,10780,1,10000,D,Male,20805,9005,1
6938,20941,0,20000,M,Male,13870,4304,3
6939,8166,1,5000,D,Male,18250,7879,4
6940,22140,1,50000,M,Male,12045,30,0
6941,12210,0,80000,D,Male,9855,1170,0
6942,8890,0,40000,W,Female,20075,11190,4
6943,18700,1,90000,D,Male,21900,14630,2
6944,17835,1,5000,S,Female,16425,4617,2
6945,3573,0,70000,M,Female,21900,9772,1
6946,27905,1,5000,S,Male,21535,4098,5
6947,19683,1,40000,D,Female,15695,5594,2
6948,8633,0,5000,S,Female,17155,6437,2
6949,10496,1,5000,D,Female,20440,5177,3
6950,23705,1,20000,S,Female,19345,7246,0
6951,8113,1,70000,S,Male,9490,1974,2
6952,9568,1,60000,S,Female,8030,181,0
6953,24201,1,40000,M,Male,17155,203,1
6954,20784,1,90000,M,Male,7665,326,1
6955,24570,1,70000,M,Male,18615,4890,4
6956,15533,0,80000,W,Female,18250,8117,1
6957,18821,1,90000,M,Female,6570,0,1
6958,12461,1,10000,S,Female,9125,2249,3
6959,5583,1,5000,S,Female,11315,4357,1
6960,26067,1,60000,S,Female,12045,2662,1
6961,10846,1,5000,D,Female,13505,2907,1
6962,17923,1,60000,S,Female,20075,11826,1
6963,7332,0,100000,S,Male,8030,1223,1
6964,12286,0,50000,M,Male,6570,0,3
6965,15011,1,50000,S,Male,7665,366,5
6966,11489,1,5000,M,Male,17520,7646,1
6967,20873,0,40000,M,Female,6570,0,1
6968,17501,1,60000,M,Female,7300,403,1
6969,10796,1,60000,M,Male,11315,939,1
6970,10148,0,10000,D,Male,18615,11581,0
6971,22609,0,30000,S,Female,8030,347,0
6972,5935,1,40000,S,Female,9490,2181,4
6973,49281,1,100000,M,Male,7300,511,4
6974,23325,0,5000,S,Female,14965,3058,0
6975,18165,1,20000,S,Male,12045,3603,4
6976,14590,1,40000,M,Male,7300,211,1
6977,10536,1,80000,M,Male,9490,855,2
6978,7167,1,40000,M,Female,11315,2126,1
6979,8091,1,90000,S,Male,18980,6251,3
6980,8049,0,60000,M,Female,17155,1505,1
6981,14797,1,90000,M,Male,17155,6955,2
6982,6883,1,10000,S,Female,9490,1940,1
6983,11053,0,60000,M,Female,11315,4537,1
6984,11304,0,10000,M,Female,13140,869,3
6985,7341,1,80000,W,Male,17155,6144,1
6986,11827,0,80000,M,Male,17520,3235,3
6987,29266,0,20000,S,Male,7300,709,2
6988,26808,1,30000,S,Female,16425,2047,4
6989,9455,1,70000,M,Female,12775,598,2
6990,15759,0,10000,M,Female,17520,2243,5
6991,25495,0,80000,M,Female,20805,4372,3
6992,12045,1,10000,M,Female,7300,339,4
6993,10683,0,10000,W,Female,13505,4615,2
6994,18117,1,50000,M,Male,13505,1808,1
6995,13038,1,20000,M,Male,6935,30,1
6996,22669,1,80000,M,Male,9125,937,0
6997,10204,1,90000,M,Female,18615,1761,3
6998,11245,0,70000,D,Female,20440,6098,0
6999,15301,1,80000,W,Male,9490,1126,0
7000,43007,0,50000,M,Female,17885,1052,0
7001,12846,1,100000,S,Female,15330,1780,1
7002,17658,0,30000,M,Male,15695,4231,0
7003,6927,0,50000,W,Male,18980,4975,0
7004,2815,0,60000,D,Female,20805,5513,1
7005,16888,0,20000,S,Female,10220,560,2
7006,10253,0,90000,S,Female,17520,10594,1
7007,5549,0,60000,S,Female,13870,5665,1
7008,10608,0,30000,M,Male,8030,580,0
7009,7148,0,50000,M,Female,17155,9999,3
7010,21060,0,70000,D,Female,18980,3680,1
7011,3230,1,80000,S,Female,6570,0,3
7012,12623,1,30000,W,Male,9855,1131,6
7013,11855,1,80000,M,Female,14600,5894,2
7014,17521,1,80000,S,Male,13140,4024,3
7015,25314,0,20000,M,Male,6570,0,6
7016,11957,1,20000,W,Male,16790,9965,2
7017,11167,0,100000,M,Male,6935,36,2
7018,9171,1,50000,W,Female,17155,7452,0
7019,5915,1,90000,W,Female,8395,349,1
7020,9990,1,50000,S,Female,13870,3416,4
7021,7813,1,90000,D,Male,7665,34,2
7022,36749,0,20000,S,Male,18250,7281,1
7023,10938,1,90000,S,Female,15330,5815,4
7024,6054,0,80000,S,Male,8395,931,0
7025,6433,1,20000,M,Female,20805,1108,0
7026,19022,1,40000,D,Female,11315,4438,0
7027,11614,1,5000,S,Male,18615,8355,1
7028,19816,0,60000,S,Female,10950,3282,3
7029,21803,1,10000,M,Male,10220,99,1
7030,28550,1,10000,S,Female,13140,6211,0
7031,14366,1,30000,S,Male,8395,267,1
7032,12445,0,20000,M,Female,17885,3381,2
7033,18481,0,30000,S,Female,7665,1010,0
7034,16152,0,100000,M,Female,15695,2531,1
7035,8982,1,10000,S,Female,10220,1724,3
7036,8649,1,30000,M,Female,14235,3064,2
7037,23442,0,10000,M,Male,22265,14880,2
7038,6450,1,20000,S,Male,9855,3169,1
7039,16658,1,100000,S,Male,15330,4378,1
7040,9019,1,40000,M,Male,18615,11509,0
7041,15060,1,100000,M,Female,17885,9660,0
7042,15405,1,30000,S,Male,22265,8704,2
7043,8838,0,90000,W,Male,9125,1627,0
7044,12507,0,100000,M,Female,6935,88,1
7045,11565,1,50000,S,Female,17885,8378,3
7046,16934,1,90000,M,Female,22630,1835,1
7047,9762,0,10000,S,Female,13870,3928,1
7048,45877,1,40000,S,Female,12045,316,1
7049,3426,1,80000,M,Female,18250,11594,1
7050,16887,1,10000,M,Female,14965,2093,0
7051,38394,0,60000,M,Male,7665,398,2
7052,7700,1,10000,S,Male,18980,2102,2
7053,24268,0,100000,W,Female,13505,3928,4
7054,8311,0,60000,D,Male,19345,3678,2
7055,16438,1,50000,D,Female,9125,96,1
7056,7080,1,70000,M,Female,22995,2340,1
7057,18196,0,5000,M,Female,10220,925,3
7058,7719,0,90000,S,Male,18250,8480,2
7059,5519,1,10000,M,Female,11680,2762,0
7060,8970,1,100000,M,Female,9490,1248,1
7061,15892,1,10000,S,Female,15695,5185,2
7062,23633,0,20000,D,Female,10950,3112,0
7063,11643,0,30000,S,Male,10220,1678,0
7064,7255,0,60000,S,Female,22630,2749,2
7065,8306,1,5000,W,Male,10950,3627,1
7066,17693,1,10000,M,Female,11680,3172,2
7067,8834,1,70000,M,Female,21900,13269,3
7068,16874,0,60000,D,Female,14965,5994,1
7069,18103,1,40000,S,Male,18250,3336,1
7070,3974,0,5000,S,Male,9490,1739,1
7071,15611,1,30000,M,Male,13870,6939,1
7072,14428,0,30000,D,Female,8030,1273,2
7073,16885,1,50000,S,Female,18615,1472,4
7074,8382,1,100000,M,Female,20075,5772,1
7075,5268,0,5000,S,Female,17520,6288,0
7076,18224,0,5000,M,Male,14965,3404,1
7077,17928,0,60000,S,Female,20075,1357,3
7078,16393,1,5000,S,Male,12775,3187,0
7079,3672,1,20000,M,Male,13505,117,1
7080,32706,1,30000,S,Male,13505,4485,3
7081,14766,1,80000,S,Female,20075,8798,1
7082,11905,1,60000,S,Male,20075,10284,0
7083,36540,0,10000,S,Female,20075,10876,0
7084,11530,0,70000,S,Female,15330,4117,1
7085,16682,1,5000,S,Male,8395,569,0
7086,9432,0,50000,M,Male,9125,690,1
7087,4737,0,60000,M,Female,18980,11576,1
7088,13912,1,10000,M,Female,21535,3500,0
7089,28905,0,80000,M,Female,6935,99,1
7090,5175,0,70000,D,Male,16425,6659,6
7091,15311,0,60000,S,Male,9855,1969,0
7092,21274,0,30000,S,Female,20075,10588,2
7093,14172,1,10000,S,Female,17155,2131,2
7094,15214,0,30000,S,Male,19345,5452,5
7095,6527,1,60000,S,Female,10950,788,3
7096,14654,1,30000,D,Female,9855,2671,2
7097,12672,1,70000,M,Male,12045,4029,2
7098,17245,1,20000,S,Male,9490,1480,1
7099,8515,1,20000,M,Male,7300,561,0
7100,8881,0,60000,W,Male,6570,0,0
7101,27005,1,40000,M,Male,11315,2861,1
7102,10062,0,5000,W,Female,13140,557,3
7103,8355,1,20000,S,Male,20805,563,3
7104,18022,1,50000,W,Male,6570,0,3
7105,20222,1,90000,M,Female,17520,10627,0
7106,19300,0,5000,M,Male,6935,268,3
7107,8985,0,10000,W,Male,17885,531,2
7108,12648,0,90000,S,Male,17520,3730,3
7109,13697,0,5000,S,Male,15695,1406,0
7110,8975,1,60000,M,Female,7300,545,2
7111,21468,1,60000,M,Male,22265,8467,2
7112,7911,1,60000,M,Female,14235,1603,4
7113,21967,1,5000,D,Female,22995,13564,4
7114,3452,1,70000,M,Male,13505,6552,0
7115,25117,0,100000,M,Male,20805,7531,2
7116,6948,0,40000,S,Male,10950,2865,4
7117,10181,1,100000,M,Male,18250,4568,6
7118,6966,1,80000,M,Male,22265,127,0
7119,8396,0,80000,M,Male,22630,9045,1
7120,9814,0,90000,M,Female,16790,7944,2
7121,12904,1,5000,M,Female,7300,178,4
7122,7835,1,100000,S,Male,12775,1467,1
7123,7299,1,30000,M,Female,8030,897,2
7124,7970,1,70000,D,Female,12045,2973,0
7125,19671,1,70000,D,Male,14235,2276,0
7126,12760,0,70000,S,Female,8030,1200,2
7127,14185,1,20000,S,Female,22630,10130,0
7128,10339,1,100000,M,Male,9855,1430,0
7129,7139,1,80000,M,Male,16790,2206,2
7130,12984,0,30000,S,Female,14965,808,1
7131,9603,0,60000,W,Female,18980,2927,2
7132,13324,0,20000,S,Female,22265,5381,0
7133,12448,1,20000,S,Male,20440,5485,2
7134,11443,1,50000,S,Male,12775,4011,4
7135,7069,0,10000,W,Female,18250,998,2
7136,10569,1,20000,M,Male,17155,7816,2
7137,3118,1,80000,M,Male,6570,0,2
7138,14372,1,50000,W,Female,11315,1782,2
7139,38519,1,60000,S,Male,21900,5848,1
7140,8527,1,5000,M,Male,15330,2499,1
7141,8246,1,100000,M,Female,12045,3790,2
7142,24457,1,20000,M,Female,22995,2394,2
7143,8947,1,50000,S,Male,12045,3715,4
7144,10746,1,60000,M,Female,9125,1800,4
7145,9444,0,80000,W,Male,8030,842,2
7146,16516,1,20000,M,Male,12775,4260,1
7147,4647,1,40000,M,Female,17155,5286,1
7148,11088,1,70000,M,Male,13870,1038,0
7149,10957,0,50000,W,Female,6570,0,1
7150,34074,0,80000,M,Male,22995,8181,4
7151,23175,0,40000,S,Male,20440,7150,6
7152,5602,1,90000,M,Female,15330,3018,1
7153,6991,0,20000,W,Male,17520,851,1
7154,7619,1,20000,S,Male,22995,15955,4
7155,8558,1,100000,M,Male,11315,212,0
7156,12834,1,40000,S,Female,8030,1387,0
7157,5581,1,80000,M,Male,21170,4077,1
7158,29673,1,100000,S,Female,20805,664,1
7159,4995,0,90000,D,Female,8395,1244,4
7160,8144,0,100000,M,Female,12045,1315,2
7161,12302,1,10000,S,Female,6935,311,1
7162,14113,1,60000,M,Female,20075,11336,3
7163,27459,1,20000,M,Male,20805,13879,1
7164,23177,1,30000,S,Female,10220,3264,4
7165,12839,0,40000,M,Female,8030,374,1
7166,20126,1,50000,M,Female,16790,7718,3
7167,5445,1,90000,S,Male,11315,4125,4
7168,13492,0,90000,D,Female,6570,0,3
7169,6130,0,80000,S,Male,20075,5489,1
7170,12170,0,30000,M,Female,18615,519,1
7171,4523,1,60000,M,Female,12045,4819,0
7172,19833,1,70000,M,Female,18250,7554,2
7173,11455,0,30000,M,Female,13140,3209,0
7174,13586,1,50000,S,Male,7665,825,0
7175,14029,0,90000,M,Female,18615,9323,0
7176,8991,1,50000,S,Male,16425,3378,3
7177,24102,0,90000,D,Female,14235,1446,2
7178,13452,0,30000,M,Male,20440,2122,0
7179,6875,1,70000,M,Male,18615,6189,1
7180,16049,0,40000,M,Male,14235,5648,0
7181,9766,0,5000,M,Male,17520,689,3
7182,8989,0,70000,S,Female,9125,3,1
7183,8141,1,60000,M,Female,21535,14918,0
7184,11577,0,5000,M,Female,9855,963,2
7185,9139,1,30000,M,Male,14965,7151,4
7186,7252,0,30000,M,Male,13140,4506,2
7187,8708,1,20000,S,Female,8395,609,3
7188,18139,1,60000,M,Female,19345,8870,1
7189,29540,1,100000,M,Female,11680,3788,0
7190,5445,0,90000,M,Female,14235,6900,3
7191,12750,0,5000,S,Female,20440,10895,0
7192,41720,1,50000,M,Female,10950,554,0
7193,11460,0,80000,S,Male,7665,395,2
7194,15761,1,5000,S,Female,6570,0,1
7195,14318,1,30000,M,Male,13505,4988,0
7196,13320,1,70000,M,Female,18615,7810,1
7197,19701,1,80000,S,Male,19345,10855,0
7198,23720,1,70000,S,Male,7665,1052,1
7199,10397,0,60000,S,Female,22995,4989,1
7200,21947,0,70000,M,Male,10220,656,2
7201,5459,1,40000,W,Female,6935,314,0
7202,20527,1,40000,S,Female,14600,2381,3
7203,15202,1,5000,S,Male,14600,173,0
7204,3486,1,50000,D,Male,13505,6071,0
7205,21821,1,80000,D,Female,14965,326,1
7206,7332,1,10000,M,Female,14600,6653,1
7207,33427,1,60000,M,Female,8030,808,0
7208,12881,1,20000,M,Female,20075,7451,0
7209,6178,1,60000,W,Male,9490,561,4
7210,13930,1,50000,S,Male,20440,86,2
7211,7385,1,40000,M,Female,10950,2758,0
7212,11586,0,50000,M,Female,17155,10266,1
7213,13011,0,60000,M,Female,18615,1150,0
7214,10444,1,90000,D,Female,13870,4216,3
7215,9444,0,70000,M,Female,6935,301,3
7216,18066,0,20000,M,Male,12045,889,3
7217,13600,1,90000,M,Male,12775,5890,3
7218,7713,1,90000,S,Male,10220,313,1
7219,11655,1,50000,M,Male,7300,182,1
7220,16932,1,30000,D,Female,14600,6051,0
7221,11074,1,20000,M,Male,18980,3282,5
7222,22110,1,20000,M,Female,22265,4800,3
7223,11511,0,70000,S,Male,7665,891,1
7224,10194,0,20000,S,Female,8030,898,0
7225,6796,1,100000,S,Male,17885,9210,0
7226,8449,0,50000,M,Male,22630,5636,2
7227,16053,1,20000,S,Female,22995,7613,1
7228,18892,0,20000,S,Female,14600,3691,0
7229,8217,1,50000,M,Male,8395,1645,2
7230,11196,0,60000,S,Male,7300,644,1
7231,9215,0,40000,S,Female,12775,912,2
7232,7462,0,10000,M,Female,19345,2250,1
7233,8300,1,10000,M,Female,10950,3716,2
7234,13449,0,70000,D,Female,17885,7511,0
7235,8221,0,5000,S,Male,11680,4334,4
7236,11569,0,80000,W,Male,12045,2178,3
7237,13409,1,60000,S,Female,22630,8660,2
7238,13051,1,30000,M,Female,12775,1188,1
7239,7355,1,50000,S,Female,6935,16,1
7240,8496,0,80000,M,Female,14965,6523,0
7241,3571,1,60000,M,Male,14600,6791,0
7242,9970,0,70000,M,Male,6570,0,2
7243,10064,0,70000,M,Male,14235,3610,1
7244,14467,1,80000,W,Male,20075,3039,1
7245,39295,1,50000,S,Female,11315,593,4
7246,13601,1,60000,W,Female,9855,2418,0
7247,12261,0,50000,M,Male,14235,7376,2
7248,16370,0,80000,S,Female,15330,4612,5
7249,13746,1,30000,S,Female,20075,2547,0
7250,27593,1,10000,M,Female,11680,4094,2
7251,4362,1,40000,S,Male,18250,5019,1
7252,11605,1,60000,S,Male,13870,3467,3
7253,9190,1,100000,M,Female,8030,347,3
7254,21640,1,50000,M,Female,13870,6714,0
7255,20359,0,30000,M,Female,20440,7783,1
7256,7816,1,100000,S,Male,18615,9068,3
7257,15432,1,50000,M,Female,20075,12084,4
7258,17384,0,70000,S,Female,10950,548,1
7259,6341,1,10000,D,Female,20075,10210,1
7260,12577,1,70000,W,Male,13140,643,1
7261,9400,1,80000,M,Male,10950,3138,4
7262,10706,0,40000,M,Female,21170,6660,0
7263,20851,1,5000,W,Male,15695,3175,1
7264,17451,1,5000,M,Female,21900,15047,1
7265,9697,1,10000,M,Male,14600,3418,2
7266,7504,1,70000,M,Female,10950,3701,1
7267,5778,1,100000,S,Female,7300,687,2
7268,16513,0,50000,S,Male,12775,1244,0
7269,13672,1,80000,M,Female,10220,3188,2
7270,19697,0,80000,S,Male,13140,2330,0
7271,5690,0,60000,M,Male,22630,8652,0
7272,8513,0,80000,D,Male,14965,3959,4
7273,10025,0,80000,M,Female,10950,2618,1
7274,28336,0,70000,M,Male,10950,1626,0
7275,7042,1,5000,S,Female,17885,8733,0
7276,14757,1,90000,M,Male,22995,2429,0
7277,40195,0,30000,S,Male,21900,5625,2
7278,17119,1,40000,M,Male,20805,964,0
7279,12868,0,10000,M,Male,11680,4624,1
7280,8908,1,50000,S,Male,11680,2017,2
7281,5886,0,60000,S,Male,17155,9057,0
7282,41963,1,80000,M,Female,9855,3108,1
7283,14441,1,70000,M,Female,9125,1218,1
7284,11106,1,70000,M,Female,16790,824,2
7285,17555,1,10000,W,Male,7665,741,2
7286,19537,1,30000,M,Male,18980,105,0
7287,10651,1,30000,M,Male,6570,0,0
7288,6800,1,20000,M,Male,7665,250,2
7289,13073,0,70000,M,Male,18615,4874,1
7290,9443,1,70000,W,Female,16790,5590,3
7291,26775,1,40000,D,Male,13870,3018,4
7292,9300,1,40000,S,Male,21170,8099,0
7293,18338,0,100000,M,Male,10950,303,1
7294,35320,0,70000,S,Male,14235,3476,0
7295,19635,1,5000,S,Male,16425,6359,2
7296,7919,0,100000,S,Male,21900,9896,1
7297,14703,1,5000,M,Male,18980,5662,0
7298,13023,1,5000,M,Male,14965,2791,1
7299,10655,1,40000,S,Female,12045,231,0
7300,10136,1,90000,S,Male,20440,10964,1
7301,7481,1,40000,M,Female,14600,4246,3
7302,9980,0,5000,S,Male,11680,1989,1
7303,18750,1,10000,M,Male,22995,6305,0
7304,13208,0,70000,M,Female,13870,5598,0
7305,14759,0,100000,S,Female,7300,129,1
7306,4535,1,80000,M,Female,13505,5785,1
7307,21815,1,60000,M,Male,18980,11678,5
7308,20357,0,10000,M,Male,18615,8879,1
7309,19780,1,20000,S,Male,8395,968,4
7310,6105,1,40000,D,Male,13870,121,2
7311,5709,1,70000,D,Male,14600,2533,2
7312,7965,1,30000,S,Male,8030,163,0
7313,11285,1,10000,D,Male,11315,816,0
7314,12082,0,40000,M,Female,17885,6004,1
7315,9845,1,100000,M,Male,18250,11052,4
7316,6705,1,70000,W,Female,20075,10400,0
7317,28052,1,20000,M,Male,18980,7675,0
7318,18126,0,60000,M,Male,6570,0,1
7319,11965,1,10000,D,Male,9125,577,1
7320,12976,1,70000,M,Female,14235,7129,1
7321,11845,1,100000,S,Male,16790,5891,1
7322,9577,1,20000,M,Male,7300,286,1
7323,7981,1,5000,S,Female,9125,2381,0
7324,6151,1,10000,S,Female,12045,1554,2
7325,14940,1,30000,M,Female,9125,2433,2
7326,25904,0,20000,M,Male,14235,3463,1
7327,20214,1,20000,W,Male,15695,1692,1
7328,7760,1,30000,M,Male,10950,2253,2
7329,16938,0,60000,M,Female,22265,10195,1
7330,8361,0,10000,S,Female,14965,4863,0
7331,36326,0,100000,M,Female,17520,5145,0
7332,11421,1,100000,W,Female,20805,7980,1
7333,13147,0,30000,M,Female,21535,7211,2
7334,19328,1,20000,M,Female,8030,662,1
7335,24694,0,100000,M,Female,16425,136,3
7336,22191,0,5000,S,Male,14235,2036,2
7337,7681,1,50000,M,Female,22265,2523,0
7338,10161,1,90000,M,Male,13140,4504,1
7339,13007,1,50000,S,Female,22995,5280,1
7340,10184,1,80000,M,Female,20440,6037,0
7341,8944,1,50000,S,Male,22265,2856,3
7342,14323,1,90000,S,Female,14600,7838,0
7343,13468,1,80000,M,Male,7300,114,2
7344,6750,1,20000,M,Male,6935,204,1
7345,11300,0,5000,M,Male,10220,657,3
7346,8423,0,40000,S,Female,8030,985,1
7347,10570,1,30000,M,Male,20075,1021,2
7348,8140,1,5000,M,Male,10950,961,0
7349,36946,1,10000,M,Female,13505,2539,0
7350,20356,0,50000,M,Female,21170,5192,3
7351,8359,0,10000,M,Male,14965,6610,1
7352,11422,1,30000,W,Female,10950,4253,1
7353,12642,1,70000,M,Male,17155,10453,2
7354,5320,1,70000,M,Female,21535,659,0
7355,15908,0,70000,M,Male,7300,642,1
7356,29796,1,80000,M,Male,18615,5751,1
7357,13572,0,5000,S,Male,20440,10366,1
7358,11372,1,5000,S,Female,14600,3553,0
7359,5077,1,30000,D,Female,13870,3345,1
7360,10059,0,20000,S,Male,18250,6263,0
7361,10180,1,70000,M,Male,9855,193,3
7362,38863,1,30000,S,Female,17155,10527,0
7363,5335,0,50000,M,Female,15330,6364,1
7364,31851,1,100000,S,Male,21170,1731,1
7365,7880,1,10000,M,Female,21535,3146,1
7366,11440,1,90000,D,Male,15695,8633,2
7367,10540,1,60000,M,Male,15330,5374,0
7368,13309,1,10000,M,Female,17885,5677,4
7369,18367,0,80000,M,Female,18250,7514,1
7370,9841,0,100000,M,Male,11315,4269,2
7371,18800,0,40000,M,Male,16425,7910,2
7372,4205,1,10000,M,Male,12045,2901,1
7373,20162,1,30000,S,Female,21535,8574,4
7374,14455,1,100000,S,Female,16425,7050,3
7375,12192,1,100000,S,Male,13870,3040,1
7376,25207,1,40000,M,Male,19345,7417,3
7377,24697,1,40000,M,Male,20805,1667,4
7378,7107,1,60000,M,Female,13140,3982,3
7379,9168,0,100000,D,Male,9490,209,3
7380,10308,1,100000,D,Female,22265,8693,3
7381,8015,1,90000,S,Male,11680,2533,4
7382,8460,1,60000,S,Female,12045,4482,1
7383,6019,0,20000,M,Male,22995,8976,0
7384,15205,0,5000,M,Male,9125,663,1
7385,11060,0,50000,M,Female,8395,15,2
7386,12787,0,30000,S,Male,9490,424,2
7387,5394,1,70000,M,Female,11315,2147,1
7388,10967,0,5000,S,Female,17520,9205,0
7389,10172,0,90000,S,Male,18980,4410,4
7390,29664,1,40000,S,Female,17520,6464,2
7391,7439,0,100000,S,Male,14600,2559,1
7392,13280,0,100000,M,Female,16790,6900,1
7393,5698,0,90000,M,Female,20440,8538,4
7394,15584,1,70000,M,Male,6570,0,3
7395,12546,0,80000,M,Male,16790,9865,2
7396,8284,1,50000,M,Female,20075,2957,1
7397,12544,0,10000,S,Male,16790,2582,0
7398,32420,1,20000,M,Male,13870,3822,3
7399,15607,1,60000,D,Male,9855,1143,1
7400,25240,1,50000,M,Female,14965,900,1
7401,25186,1,5000,M,Female,20075,9495,3
7402,9993,1,40000,S,Male,9855,1640,0
7403,6838,1,10000,S,Male,6570,0,0
7404,11701,0,20000,M,Male,19345,3034,1
7405,17445,0,70000,M,Male,14235,6223,3
7406,26159,1,100000,M,Male,18615,10696,1
7407,26439,0,10000,M,Female,14600,2755,2
7408,10979,1,60000,M,Female,13870,2333,0
7409,16033,0,90000,M,Female,14235,3578,3
7410,12347,1,10000,W,Male,18615,7764,1
7411,17169,0,70000,D,Female,17885,9281,0
7412,28248,1,80000,M,Male,6935,42,1
7413,42119,1,30000,M,Female,11680,566,4
7414,15242,1,30000,M,Male,10950,415,1
7415,6741,1,70000,D,Male,12045,3189,3
7416,9948,1,90000,M,Female,18615,11930,1
7417,5123,0,70000,M,Male,12775,4440,1
7418,19741,1,20000,M,Male,9490,2462,2
7419,11216,0,50000,W,Female,18980,11423,2
7420,8321,0,5000,S,Female,16790,9186,1
7421,20794,1,5000,M,Male,11680,4721,4
7422,32776,0,40000,S,Male,11315,4676,0
7423,31335,1,100000,S,Male,16425,4617,1
7424,14527,1,50000,S,Male,6570,0,3
7425,13828,1,20000,S,Male,12045,720,3
7426,28349,1,80000,S,Female,13140,1820,1
7427,20824,1,10000,M,Female,10220,3362,3
7428,7896,1,70000,M,Male,21535,8621,0
7429,17738,0,70000,M,Male,6935,108,0
7430,18326,1,20000,M,Male,14235,660,2
7431,27613,1,30000,M,Male,7300,551,1
7432,3960,1,60000,M,Female,21900,734,2
7433,19389,0,100000,M,Female,19345,10887,2
7434,17897,0,5000,S,Male,21170,885,0
7435,13930,1,50000,S,Female,12775,133,2
7436,25907,1,10000,M,Female,13140,1447,2
7437,11004,0,40000,M,Male,10950,1806,1
7438,14942,1,100000,S,Male,7665,994,2
7439,8327,1,80000,S,Male,16425,6711,0
7440,6154,0,100000,M,Female,8030,213,0
7441,11111,1,100000,M,Male,20075,6251,4
7442,6261,1,30000,S,Male,18980,12380,0
7443,8049,1,40000,M,Female,8395,360,0
7444,6931,0,80000,S,Male,11315,4402,2
7445,6289,1,60000,S,Female,9125,1752,4
7446,24985,1,5000,M,Female,9855,2897,1
7447,10544,1,60000,S,Female,17885,2144,1
7448,13084,0,5000,S,Female,16425,3156,1
7449,9846,1,50000,M,Female,7665,88,2
7450,6049,0,100000,M,Male,16425,9757,0
7451,11307,1,60000,M,Female,19345,5447,3
7452,14349,0,40000,M,Female,6935,175,1
7453,4760,0,50000,S,Male,8395,817,2
7454,21488,1,90000,M,Female,6570,0,4
7455,21886,1,40000,M,Female,16790,7503,4
7456,30299,1,80000,M,Male,21170,10132,2
7457,17795,1,20000,W,Female,17520,5048,0
7458,9889,0,80000,M,Male,10950,918,1
7459,36141,0,70000,M,Female,17155,7645,2
7460,13926,1,100000,M,Male,13140,1753,2
7461,15546,0,90000,M,Female,11315,4599,1
7462,8723,1,100000,M,Male,15330,1588,1
7463,10810,0,5000,M,Male,13140,5295,0
7464,5867,1,90000,M,Male,7300,15,2
7465,16777,1,70000,M,Male,14600,4111,1
7466,9600,1,10000,M,Female,8395,749,2
7467,12682,1,60000,S,Female,13505,1306,1
7468,12043,1,40000,M,Male,12045,2818,2
7469,7737,1,30000,S,Female,12045,2339,0
7470,19390,1,70000,M,Male,7665,979,3
7471,8040,1,50000,W,Female,21170,10919,3
7472,6635,0,80000,M,Female,6570,0,1
7473,17919,0,5000,S,Male,13140,132,3
7474,29451,1,30000,D,Male,17885,10303,0
7475,8344,1,50000,S,Male,19345,2916,1
7476,25937,0,20000,M,Male,6570,0,0
7477,16548,1,60000,D,Female,13505,220,0
7478,14430,1,5000,S,Female,10220,1512,1
7479,33759,1,70000,M,Female,12045,4295,1
7480,5745,0,20000,M,Female,12045,1241,0
7481,20929,1,80000,M,Female,13870,1513,3
7482,8189,0,90000,M,Male,16790,5542,0
7483,21894,0,60000,M,Female,9855,1038,0
7484,10566,1,50000,M,Male,22995,1330,0
7485,6850,0,10000,M,Male,11680,1137,2
7486,13603,0,60000,M,Female,14235,4088,1
7487,11804,1,100000,M,Male,20440,10121,0
